a_hat,b_hat,sigma1_hat,nll,success,case,df
5.0,3.8456431897283534,1e-06,267.45308019679544,True,"a=5, b=0.9, s1=1",
5.0,1.1217644960347937,1e-06,264.87332034444114,True,"a=5, b=0.9, s1=1",
5.0,2.2432855784483787,1e-06,261.94751370413616,True,"a=5, b=0.9, s1=1",
5.0,1.577843689006371,1e-06,264.0643130013594,True,"a=5, b=0.9, s1=1",
5.0,-0.33398436888422395,0.000386238251433099,264.37913378465595,True,"a=5, b=0.9, s1=1",
5.0,1.3926910330932512,1e-06,262.68178531129354,True,"a=5, b=0.9, s1=1",
5.0,-0.6936697530376882,1e-06,264.28937713163594,True,"a=5, b=0.9, s1=1",
5.0,0.5277607652488479,1e-06,270.68332159952837,True,"a=5, b=0.9, s1=1",
5.0,-0.14837037084571114,1e-06,268.69924765710533,True,"a=5, b=0.9, s1=1",
5.0,1.280554985473664,1e-06,262.87851829338615,True,"a=5, b=0.9, s1=1",
5.0,1.0300901287560817,1e-06,264.74268133917525,True,"a=5, b=0.9, s1=1",
5.0,0.9501106101254435,1e-06,264.0179045892179,True,"a=5, b=0.9, s1=1",
5.0,-0.6892111743895663,0.00011780199342562405,277.149850717867,True,"a=5, b=0.9, s1=1",
5.0,-0.8952813772525922,1e-06,265.6834425642752,True,"a=5, b=0.9, s1=1",
5.0,-0.5329691196824253,1e-06,264.2739505153522,False,"a=5, b=0.9, s1=1",
5.0,1.8766102723967302,1e-06,263.0936764874915,True,"a=5, b=0.9, s1=1",
5.0,1.2165797743031752,1e-06,271.45817476050956,True,"a=5, b=0.9, s1=1",
5.0,-1.2594213009300697,1e-06,263.96964840668494,True,"a=5, b=0.9, s1=1",
5.0,0.23231448192802215,1e-06,264.8075764983907,True,"a=5, b=0.9, s1=1",
5.0,-0.12182431827376076,1e-06,265.2244252375816,True,"a=5, b=0.9, s1=1",
5.0,0.7498552549880012,1e-06,261.80123825105255,True,"a=5, b=0.9, s1=1",
5.0,0.523131982348015,1e-06,267.7081335373864,True,"a=5, b=0.9, s1=1",
5.0,2.1548567101133407,1e-06,263.0085503297762,True,"a=5, b=0.9, s1=1",
5.0,0.90831587019564,1e-06,263.57380236931607,True,"a=5, b=0.9, s1=1",
5.0,-0.5843092024854549,1e-06,260.4416267923709,True,"a=5, b=0.9, s1=1",
5.0,-1.728569796168141,1e-06,263.48836817338525,True,"a=5, b=0.9, s1=1",
5.0,0.1891485818146955,1e-06,269.36583729603456,True,"a=5, b=0.9, s1=1",
5.0,-0.5834529422541554,1e-06,266.4597782759579,True,"a=5, b=0.9, s1=1",
5.0,0.3482656809652896,1e-06,267.965447183293,True,"a=5, b=0.9, s1=1",
5.0,-0.9147370981870768,1e-06,268.33519971645177,True,"a=5, b=0.9, s1=1",
5.0,-0.8915808531431281,1e-06,262.368198199458,False,"a=5, b=0.9, s1=1",
5.0,2.0078740127905577,1e-06,258.85051632066506,True,"a=5, b=0.9, s1=1",
5.0,1.0723758332826452,1e-06,270.02063043648207,True,"a=5, b=0.9, s1=1",
5.0,0.8816853873004612,1e-06,267.8088389447298,True,"a=5, b=0.9, s1=1",
5.0,1.9233569432288748,1e-06,274.6751824716684,True,"a=5, b=0.9, s1=1",
5.0,1.3876534206266324,1e-06,267.3420722306206,True,"a=5, b=0.9, s1=1",
5.0,1.547825373178675,1e-06,263.33166228597736,True,"a=5, b=0.9, s1=1",
5.0,-0.615934628253701,1e-06,265.45488030647783,True,"a=5, b=0.9, s1=1",
